buyer_id,registration_date,buyer_location
2018755,4/1/2021,Jakarta
2018758,4/1/2021,Jakarta
2018767,4/1/2021,Jakarta
2018776,4/1/2021,Jakarta
2018818,4/1/2021,Surabaya
2018956,4/1/2021,Jakarta
2019032,4/1/2021,Surabaya
2019250,4/1/2021,Malang
2019262,4/1/2021,Bandung
2019445,4/1/2021,Jakarta
2019448,4/1/2021,Jakarta
2019476,4/1/2021,Jakarta
2019526,4/1/2021,Bandung
2019590,4/1/2021,Jakarta
2019712,4/1/2021,Jakarta
2019737,4/1/2021,Jakarta
2019960,4/1/2021,Malang
2019985,4/1/2021,Malang
2020072,4/1/2021,Malang
2020076,4/1/2021,Surabaya
2020281,4/1/2021,Surabaya
2020516,4/1/2021,Jakarta
2020836,4/1/2021,Malang
2016924,4/2/2021,Surabaya
2016993,4/2/2021,Jakarta
2017052,4/2/2021,Jakarta
2017296,4/2/2021,Jakarta
2017469,4/2/2021,Surabaya
2017593,4/2/2021,Surabaya
2017628,4/2/2021,Malang
2018095,4/2/2021,Jakarta
2018227,4/2/2021,Malang
2018480,4/2/2021,Jakarta
2018545,4/2/2021,Surabaya
2018551,4/2/2021,Surabaya
2018564,4/2/2021,Surabaya
2018568,4/2/2021,Jakarta
2018758,4/2/2021,Surabaya
2018956,4/2/2021,Jakarta
2019354,4/2/2021,Jakarta
2019386,4/2/2021,Surabaya
2019564,4/2/2021,Malang
2019598,4/2/2021,Bandung
2019641,4/2/2021,Surabaya
2020187,4/2/2021,Malang
2020356,4/2/2021,Surabaya
2020654,4/2/2021,Surabaya
2020680,4/2/2021,Jakarta
2020824,4/2/2021,Jakarta
2016897,4/3/2021,Jakarta
2017147,4/3/2021,Malang
2017204,4/3/2021,Bandung
2017322,4/3/2021,Jakarta
2017401,4/3/2021,Jakarta
2017609,4/3/2021,Jakarta
2017640,4/3/2021,Malang
2017878,4/3/2021,Surabaya
2017977,4/3/2021,Jakarta
2018157,4/3/2021,Surabaya
2018325,4/3/2021,Bandung
2018425,4/3/2021,Bandung
2018646,4/3/2021,Jakarta
2018785,4/3/2021,Jakarta
2019078,4/3/2021,Bandung
2019186,4/3/2021,Bandung
2019188,4/3/2021,Jakarta
2019760,4/3/2021,Surabaya
2019796,4/3/2021,Surabaya
2019852,4/3/2021,Jakarta
2019900,4/3/2021,Bandung
2019940,4/3/2021,Malang
2020075,4/3/2021,Jakarta
2020252,4/3/2021,Malang
2020351,4/3/2021,Malang
2020675,4/3/2021,Jakarta
2020714,4/3/2021,Jakarta
2017454,4/4/2021,Surabaya
2017529,4/4/2021,Jakarta
2017724,4/4/2021,Malang
2017930,4/4/2021,Malang
2017939,4/4/2021,Bandung
2018010,4/4/2021,Malang
2018172,4/4/2021,Bandung
2018269,4/4/2021,Bandung
2018310,4/4/2021,Surabaya
2018684,4/4/2021,Surabaya
2018686,4/4/2021,Bandung
2018994,4/4/2021,Jakarta
2019114,4/4/2021,Malang
2019270,4/4/2021,Malang
2019388,4/4/2021,Jakarta
2020000,4/4/2021,Bandung
2020069,4/4/2021,Jakarta
2020365,4/4/2021,Jakarta
2020525,4/4/2021,Malang
2016918,4/5/2021,Malang
2016941,4/5/2021,Surabaya
2017180,4/5/2021,Bandung
2017230,4/5/2021,Jakarta
2017232,4/5/2021,Jakarta
2017248,4/5/2021,Surabaya
2017491,4/5/2021,Surabaya
2017567,4/5/2021,Surabaya
2017747,4/5/2021,Bandung
2017773,4/5/2021,Surabaya
2017801,4/5/2021,Surabaya
2018283,4/5/2021,Surabaya
2018590,4/5/2021,Jakarta
2018921,4/5/2021,Jakarta
2019195,4/5/2021,Malang
2019557,4/5/2021,Jakarta
2019683,4/5/2021,Malang
2020325,4/5/2021,Malang
2020341,4/5/2021,Bandung
2020355,4/5/2021,Jakarta
2020550,4/5/2021,Surabaya
2020555,4/5/2021,Jakarta
2020834,4/5/2021,Jakarta
2020858,4/5/2021,Malang
2017084,4/6/2021,Jakarta
2017232,4/6/2021,Bandung
2017428,4/6/2021,Jakarta
2017479,4/6/2021,Surabaya
2017656,4/6/2021,Surabaya
2017776,4/6/2021,Jakarta
2017796,4/6/2021,Surabaya
2017892,4/6/2021,Jakarta
2018057,4/6/2021,Jakarta
2018267,4/6/2021,Surabaya
2018359,4/6/2021,Malang
2018379,4/6/2021,Jakarta
2018447,4/6/2021,Surabaya
2018501,4/6/2021,Jakarta
2018548,4/6/2021,Malang
2018910,4/6/2021,Malang
2019235,4/6/2021,Jakarta
2019248,4/6/2021,Surabaya
2019583,4/6/2021,Jakarta
2019774,4/6/2021,Malang
2019850,4/6/2021,Jakarta
2019893,4/6/2021,Jakarta
2019916,4/6/2021,Surabaya
2020116,4/6/2021,Surabaya
2020312,4/6/2021,Surabaya
2020476,4/6/2021,Bandung
2020503,4/6/2021,Jakarta
2020634,4/6/2021,Bandung
2020678,4/6/2021,Surabaya
2020714,4/6/2021,Jakarta
2020812,4/6/2021,Bandung
2020829,4/6/2021,Jakarta
2016974,4/7/2021,Bandung
2017476,4/7/2021,Bandung
2017573,4/7/2021,Jakarta
2017623,4/7/2021,Bandung
2017742,4/7/2021,Malang
2017802,4/7/2021,Malang
2017899,4/7/2021,Bandung
2018089,4/7/2021,Jakarta
2018125,4/7/2021,Jakarta
2018730,4/7/2021,Jakarta
2018827,4/7/2021,Bandung
2018884,4/7/2021,Jakarta
2019092,4/7/2021,Bandung
2019223,4/7/2021,Jakarta
2019344,4/7/2021,Surabaya
2019418,4/7/2021,Jakarta
2019868,4/7/2021,Surabaya
2019876,4/7/2021,Jakarta
2020076,4/7/2021,Surabaya
2020413,4/7/2021,Malang
2020535,4/7/2021,Surabaya
2020661,4/7/2021,Jakarta
2020864,4/7/2021,Jakarta
2016893,4/8/2021,Surabaya
2016928,4/8/2021,Jakarta
2017019,4/8/2021,Bandung
2017127,4/8/2021,Malang
2017154,4/8/2021,Jakarta
2017297,4/8/2021,Surabaya
2017593,4/8/2021,Bandung
2017802,4/8/2021,Bandung
2017967,4/8/2021,Jakarta
2017972,4/8/2021,Surabaya
2017991,4/8/2021,Jakarta
2018044,4/8/2021,Bandung
2018059,4/8/2021,Surabaya
2018370,4/8/2021,Malang
2018376,4/8/2021,Malang
2018839,4/8/2021,Surabaya
2018861,4/8/2021,Jakarta
2019070,4/8/2021,Bandung
2019399,4/8/2021,Surabaya
2019581,4/8/2021,Jakarta
2019605,4/8/2021,Jakarta
2019813,4/8/2021,Jakarta
2020076,4/8/2021,Jakarta
2020222,4/8/2021,Jakarta
2020327,4/8/2021,Bandung
2020437,4/8/2021,Jakarta
2020685,4/8/2021,Malang
2020707,4/8/2021,Jakarta
2020855,4/8/2021,Surabaya
2016875,4/9/2021,Jakarta
2017030,4/9/2021,Jakarta
2017110,4/9/2021,Surabaya
2017135,4/9/2021,Malang
2017261,4/9/2021,Jakarta
2017290,4/9/2021,Malang
2017302,4/9/2021,Bandung
2017310,4/9/2021,Bandung
2017315,4/9/2021,Jakarta
2017396,4/9/2021,Jakarta
2017451,4/9/2021,Surabaya
2017563,4/9/2021,Malang
2017617,4/9/2021,Bandung
2017617,4/9/2021,Bandung
2017664,4/9/2021,Jakarta
2017767,4/9/2021,Jakarta
2017771,4/9/2021,Bandung
2017801,4/9/2021,Jakarta
2017801,4/9/2021,Jakarta
2017863,4/9/2021,Bandung
2018440,4/9/2021,Surabaya
2018529,4/9/2021,Jakarta
2018619,4/9/2021,Jakarta
2018672,4/9/2021,Malang
2018759,4/9/2021,Jakarta
2018939,4/9/2021,Jakarta
2019287,4/9/2021,Surabaya
2019608,4/9/2021,Jakarta
2019625,4/9/2021,Jakarta
2019773,4/9/2021,Malang
2019784,4/9/2021,Bandung
2019888,4/9/2021,Jakarta
2020110,4/9/2021,Surabaya
2020316,4/9/2021,Surabaya
2020343,4/9/2021,Surabaya
2020375,4/9/2021,Jakarta
2020705,4/9/2021,Surabaya
2016890,4/10/2021,Surabaya
2016921,4/10/2021,Jakarta
2016936,4/10/2021,Jakarta
2017069,4/10/2021,Surabaya
2017263,4/10/2021,Bandung
2017328,4/10/2021,Bandung
2017454,4/10/2021,Jakarta
2017746,4/10/2021,Jakarta
2017823,4/10/2021,Jakarta
2017835,4/10/2021,Jakarta
2017939,4/10/2021,Jakarta
2018226,4/10/2021,Jakarta
2018229,4/10/2021,Jakarta
2018260,4/10/2021,Surabaya
2018272,4/10/2021,Surabaya
2018330,4/10/2021,Surabaya
2018449,4/10/2021,Bandung
2018494,4/10/2021,Malang
2018696,4/10/2021,Bandung
2019049,4/10/2021,Surabaya
2019415,4/10/2021,Jakarta
2019429,4/10/2021,Bandung
2019601,4/10/2021,Malang
2019628,4/10/2021,Jakarta
2019640,4/10/2021,Bandung
2019661,4/10/2021,Jakarta
2019689,4/10/2021,Bandung
2019730,4/10/2021,Jakarta
2019750,4/10/2021,Malang
2019777,4/10/2021,Surabaya
2019810,4/10/2021,Bandung
2019841,4/10/2021,Jakarta
2020168,4/10/2021,Malang
2020725,4/10/2021,Surabaya
2020763,4/10/2021,Malang
2017126,4/11/2021,Malang
2017206,4/11/2021,Jakarta
2017207,4/11/2021,Bandung
2017523,4/11/2021,Surabaya
2017560,4/11/2021,Jakarta
2017572,4/11/2021,Bandung
2017747,4/11/2021,Jakarta
2017857,4/11/2021,Malang
2017902,4/11/2021,Jakarta
2018112,4/11/2021,Surabaya
2018148,4/11/2021,Surabaya
2018208,4/11/2021,Jakarta
2018634,4/11/2021,Malang
2018935,4/11/2021,Surabaya
2019059,4/11/2021,Surabaya
2019125,4/11/2021,Malang
2019129,4/11/2021,Malang
2019242,4/11/2021,Surabaya
2019644,4/11/2021,Jakarta
2019671,4/11/2021,Surabaya
2019680,4/11/2021,Malang
2019729,4/11/2021,Jakarta
2019864,4/11/2021,Surabaya
2019907,4/11/2021,Malang
2019914,4/11/2021,Bandung
2020018,4/11/2021,Jakarta
2020030,4/11/2021,Bandung
2020190,4/11/2021,Jakarta
2020200,4/11/2021,Malang
2020454,4/11/2021,Bandung
2020703,4/11/2021,Surabaya
2020785,4/11/2021,Malang
2020789,4/11/2021,Bandung
2016934,4/12/2021,Malang
2017154,4/12/2021,Jakarta
2017280,4/12/2021,Bandung
2017285,4/12/2021,Malang
2017339,4/12/2021,Surabaya
2017477,4/12/2021,Malang
2017481,4/12/2021,Bandung
2017569,4/12/2021,Jakarta
2017690,4/12/2021,Jakarta
2017892,4/12/2021,Malang
2017916,4/12/2021,Jakarta
2017952,4/12/2021,Jakarta
2018114,4/12/2021,Malang
2018254,4/12/2021,Bandung
2018474,4/12/2021,Jakarta
2018488,4/12/2021,Surabaya
2018538,4/12/2021,Malang
2018546,4/12/2021,Surabaya
2018621,4/12/2021,Jakarta
2018701,4/12/2021,Malang
2018920,4/12/2021,Surabaya
2018929,4/12/2021,Jakarta
2019036,4/12/2021,Malang
2019052,4/12/2021,Jakarta
2019092,4/12/2021,Jakarta
2019137,4/12/2021,Bandung
2019281,4/12/2021,Jakarta
2019546,4/12/2021,Jakarta
2019696,4/12/2021,Malang
2019706,4/12/2021,Bandung
2019835,4/12/2021,Jakarta
2020001,4/12/2021,Jakarta
2020179,4/12/2021,Jakarta
2020183,4/12/2021,Jakarta
2020285,4/12/2021,Bandung
2020321,4/12/2021,Jakarta
2020357,4/12/2021,Jakarta
2020517,4/12/2021,Jakarta
2020658,4/12/2021,Jakarta
2020795,4/12/2021,Jakarta
2016986,4/13/2021,Jakarta
2017069,4/13/2021,Jakarta
2017343,4/13/2021,Malang
2017379,4/13/2021,Jakarta
2017567,4/13/2021,Surabaya
2017652,4/13/2021,Bandung
2017816,4/13/2021,Jakarta
2017917,4/13/2021,Jakarta
2018113,4/13/2021,Jakarta
2018144,4/13/2021,Malang
2018177,4/13/2021,Jakarta
2018249,4/13/2021,Jakarta
2018306,4/13/2021,Malang
2018350,4/13/2021,Malang
2018414,4/13/2021,Bandung
2018436,4/13/2021,Malang
2018771,4/13/2021,Jakarta
2019050,4/13/2021,Malang
2019074,4/13/2021,Jakarta
2019383,4/13/2021,Malang
2019397,4/13/2021,Malang
2019483,4/13/2021,Malang
2019830,4/13/2021,Jakarta
2019903,4/13/2021,Malang
2020025,4/13/2021,Bandung
2020045,4/13/2021,Bandung
2020090,4/13/2021,Bandung
2020566,4/13/2021,Surabaya
2020573,4/13/2021,Bandung
2020584,4/13/2021,Malang
2020805,4/13/2021,Jakarta
2016893,4/14/2021,Surabaya
2016907,4/14/2021,Jakarta
2017178,4/14/2021,Jakarta
2017272,4/14/2021,Jakarta
2017366,4/14/2021,Jakarta
2017497,4/14/2021,Jakarta
2017779,4/14/2021,Bandung
2017907,4/14/2021,Jakarta
2017929,4/14/2021,Jakarta
2018091,4/14/2021,Jakarta
2018112,4/14/2021,Jakarta
2018365,4/14/2021,Surabaya
2018365,4/14/2021,Malang
2018549,4/14/2021,Bandung
2018669,4/14/2021,Jakarta
2019122,4/14/2021,Surabaya
2019513,4/14/2021,Malang
2019723,4/14/2021,Jakarta
2019863,4/14/2021,Malang
2019867,4/14/2021,Jakarta
2019908,4/14/2021,Surabaya
2020329,4/14/2021,Malang
2020410,4/14/2021,Jakarta
2020655,4/14/2021,Bandung
2020696,4/14/2021,Jakarta
2020844,4/14/2021,Surabaya
2016936,4/15/2021,Malang
2016990,4/15/2021,Jakarta
2017053,4/15/2021,Jakarta
2017144,4/15/2021,Jakarta
2017162,4/15/2021,Surabaya
2017229,4/15/2021,Malang
2017262,4/15/2021,Malang
2017324,4/15/2021,Bandung
2017414,4/15/2021,Surabaya
2017427,4/15/2021,Bandung
2017435,4/15/2021,Malang
2017682,4/15/2021,Surabaya
2017752,4/15/2021,Jakarta
2017906,4/15/2021,Malang
2017929,4/15/2021,Surabaya
2018277,4/15/2021,Malang
2018429,4/15/2021,Jakarta
2018650,4/15/2021,Malang
2018759,4/15/2021,Jakarta
2019223,4/15/2021,Jakarta
2019235,4/15/2021,Bandung
2019384,4/15/2021,Jakarta
2019531,4/15/2021,Surabaya
2019565,4/15/2021,Malang
2019698,4/15/2021,Jakarta
2019729,4/15/2021,Bandung
2019852,4/15/2021,Jakarta
2020079,4/15/2021,Surabaya
2020398,4/15/2021,Malang
2020441,4/15/2021,Bandung
2020553,4/15/2021,Surabaya
2016966,4/16/2021,Jakarta
2017103,4/16/2021,Surabaya
2017375,4/16/2021,Jakarta
2017515,4/16/2021,Malang
2017757,4/16/2021,Surabaya
2018103,4/16/2021,Jakarta
2018132,4/16/2021,Surabaya
2018240,4/16/2021,Jakarta
2018528,4/16/2021,Bandung
2018588,4/16/2021,Jakarta
2018716,4/16/2021,Malang
2018731,4/16/2021,Surabaya
2018825,4/16/2021,Bandung
2018933,4/16/2021,Malang
2019014,4/16/2021,Surabaya
2019076,4/16/2021,Jakarta
2019219,4/16/2021,Jakarta
2019552,4/16/2021,Bandung
2019663,4/16/2021,Jakarta
2019675,4/16/2021,Jakarta
2019745,4/16/2021,Surabaya
2019928,4/16/2021,Bandung
2019932,4/16/2021,Bandung
2019991,4/16/2021,Malang
2020465,4/16/2021,Jakarta
2020569,4/16/2021,Malang
2020583,4/16/2021,Malang
2020672,4/16/2021,Malang
2017014,4/17/2021,Jakarta
2017060,4/17/2021,Jakarta
2017062,4/17/2021,Bandung
2017095,4/17/2021,Jakarta
2017364,4/17/2021,Jakarta
2017459,4/17/2021,Malang
2017750,4/17/2021,Malang
2017811,4/17/2021,Bandung
2017912,4/17/2021,Surabaya
2017932,4/17/2021,Malang
2017989,4/17/2021,Jakarta
2018044,4/17/2021,Jakarta
2018062,4/17/2021,Jakarta
2018064,4/17/2021,Jakarta
2018145,4/17/2021,Jakarta
2018242,4/17/2021,Jakarta
2018340,4/17/2021,Surabaya
2018488,4/17/2021,Bandung
2018592,4/17/2021,Jakarta
2018619,4/17/2021,Jakarta
2018795,4/17/2021,Bandung
2018959,4/17/2021,Bandung
2019016,4/17/2021,Malang
2019245,4/17/2021,Malang
2019274,4/17/2021,Malang
2019690,4/17/2021,Malang
2019818,4/17/2021,Malang
2019818,4/17/2021,Bandung
2019918,4/17/2021,Malang
2020001,4/17/2021,Bandung
2020002,4/17/2021,Jakarta
2020008,4/17/2021,Jakarta
2020684,4/17/2021,Jakarta
2020711,4/17/2021,Surabaya
2020765,4/17/2021,Jakarta
2016894,4/18/2021,Bandung
2017043,4/18/2021,Surabaya
2017045,4/18/2021,Jakarta
2017084,4/18/2021,Bandung
2017551,4/18/2021,Malang
2017625,4/18/2021,Jakarta
2017672,4/18/2021,Bandung
2017683,4/18/2021,Malang
2017697,4/18/2021,Bandung
2017832,4/18/2021,Bandung
2017947,4/18/2021,Jakarta
2018102,4/18/2021,Bandung
2018268,4/18/2021,Surabaya
2018325,4/18/2021,Surabaya
2018404,4/18/2021,Jakarta
2018479,4/18/2021,Jakarta
2018899,4/18/2021,Jakarta
2019095,4/18/2021,Malang
2019243,4/18/2021,Bandung
2019638,4/18/2021,Bandung
2019675,4/18/2021,Malang
2019689,4/18/2021,Malang
2019849,4/18/2021,Malang
2020203,4/18/2021,Surabaya
2020506,4/18/2021,Malang
2020520,4/18/2021,Jakarta
2020589,4/18/2021,Malang
2020712,4/18/2021,Jakarta
2020757,4/18/2021,Surabaya
2020769,4/18/2021,Jakarta
2016875,4/19/2021,Surabaya
2016995,4/19/2021,Malang
2017268,4/19/2021,Surabaya
2017613,4/19/2021,Jakarta
2018140,4/19/2021,Surabaya
2018252,4/19/2021,Jakarta
2018308,4/19/2021,Jakarta
2018552,4/19/2021,Malang
2018705,4/19/2021,Malang
2018841,4/19/2021,Malang
2018889,4/19/2021,Jakarta
2019343,4/19/2021,Bandung
2019537,4/19/2021,Malang
2019537,4/19/2021,Jakarta
2019712,4/19/2021,Malang
2019906,4/19/2021,Malang
2019969,4/19/2021,Bandung
2020062,4/19/2021,Bandung
2020221,4/19/2021,Jakarta
2020225,4/19/2021,Surabaya
2020281,4/19/2021,Jakarta
2020282,4/19/2021,Bandung
2020485,4/19/2021,Jakarta
2020626,4/19/2021,Jakarta
2020834,4/19/2021,Surabaya
2017130,4/20/2021,Bandung
2017363,4/20/2021,Surabaya
2017531,4/20/2021,Bandung
2017532,4/20/2021,Surabaya
2017540,4/20/2021,Jakarta
2017783,4/20/2021,Surabaya
2017866,4/20/2021,Malang
2017956,4/20/2021,Jakarta
2017962,4/20/2021,Malang
2018073,4/20/2021,Malang
2018496,4/20/2021,Surabaya
2018659,4/20/2021,Malang
2018660,4/20/2021,Surabaya
2019052,4/20/2021,Malang
2019084,4/20/2021,Malang
2019135,4/20/2021,Jakarta
2019586,4/20/2021,Jakarta
2019763,4/20/2021,Malang
2019914,4/20/2021,Bandung
2020116,4/20/2021,Jakarta
2020340,4/20/2021,Bandung
2020368,4/20/2021,Jakarta
2020494,4/20/2021,Surabaya
2020722,4/20/2021,Jakarta
2020801,4/20/2021,Malang
2020850,4/20/2021,Jakarta
2017026,4/21/2021,Malang
2017061,4/21/2021,Surabaya
2017200,4/21/2021,Bandung
2017222,4/21/2021,Jakarta
2017810,4/21/2021,Jakarta
2017906,4/21/2021,Malang
2018197,4/21/2021,Malang
2018439,4/21/2021,Malang
2018442,4/21/2021,Jakarta
2018696,4/21/2021,Bandung
2018726,4/21/2021,Malang
2018861,4/21/2021,Bandung
2018863,4/21/2021,Jakarta
2019067,4/21/2021,Jakarta
2019198,4/21/2021,Surabaya
2019338,4/21/2021,Surabaya
2019489,4/21/2021,Malang
2019605,4/21/2021,Jakarta
2019631,4/21/2021,Jakarta
2019820,4/21/2021,Bandung
2019969,4/21/2021,Jakarta
2020059,4/21/2021,Jakarta
2020363,4/21/2021,Bandung
2020395,4/21/2021,Bandung
2020427,4/21/2021,Surabaya
2020431,4/21/2021,Jakarta
2020456,4/21/2021,Jakarta
2020677,4/21/2021,Jakarta
2020816,4/21/2021,Malang
2016944,4/22/2021,Bandung
2017026,4/22/2021,Jakarta
2017074,4/22/2021,Malang
2017203,4/22/2021,Surabaya
2017224,4/22/2021,Bandung
2017314,4/22/2021,Jakarta
2017354,4/22/2021,Jakarta
2017361,4/22/2021,Surabaya
2017446,4/22/2021,Bandung
2017563,4/22/2021,Jakarta
2017687,4/22/2021,Jakarta
2018080,4/22/2021,Surabaya
2018147,4/22/2021,Bandung
2018217,4/22/2021,Jakarta
2018568,4/22/2021,Jakarta
2018635,4/22/2021,Jakarta
2018664,4/22/2021,Surabaya
2018681,4/22/2021,Surabaya
2018706,4/22/2021,Surabaya
2019129,4/22/2021,Bandung
2019175,4/22/2021,Surabaya
2019196,4/22/2021,Jakarta
2019325,4/22/2021,Jakarta
2019644,4/22/2021,Jakarta
2019680,4/22/2021,Bandung
2020059,4/22/2021,Surabaya
2020074,4/22/2021,Jakarta
2020401,4/22/2021,Bandung
2020457,4/22/2021,Jakarta
2020700,4/22/2021,Bandung
2020719,4/22/2021,Malang
2017036,4/23/2021,Bandung
2017426,4/23/2021,Surabaya
2017435,4/23/2021,Jakarta
2017710,4/23/2021,Jakarta
2017715,4/23/2021,Bandung
2017768,4/23/2021,Surabaya
2017796,4/23/2021,Surabaya
2017840,4/23/2021,Jakarta
2017861,4/23/2021,Malang
2018141,4/23/2021,Bandung
2018147,4/23/2021,Jakarta
2018181,4/23/2021,Surabaya
2018269,4/23/2021,Bandung
2018314,4/23/2021,Jakarta
2018328,4/23/2021,Jakarta
2018579,4/23/2021,Jakarta
2018842,4/23/2021,Malang
2018937,4/23/2021,Malang
2019092,4/23/2021,Surabaya
2019269,4/23/2021,Bandung
2019369,4/23/2021,Malang
2019423,4/23/2021,Jakarta
2019436,4/23/2021,Surabaya
2019485,4/23/2021,Bandung
2019685,4/23/2021,Surabaya
2019861,4/23/2021,Bandung
2019996,4/23/2021,Jakarta
2020345,4/23/2021,Jakarta
2020420,4/23/2021,Malang
2020512,4/23/2021,Jakarta
2020678,4/23/2021,Malang
2020749,4/23/2021,Jakarta
2020793,4/23/2021,Surabaya
2017019,4/24/2021,Jakarta
2017076,4/24/2021,Bandung
2017237,4/24/2021,Malang
2017690,4/24/2021,Jakarta
2017722,4/24/2021,Jakarta
2017852,4/24/2021,Jakarta
2017897,4/24/2021,Surabaya
2018353,4/24/2021,Surabaya
2018492,4/24/2021,Jakarta
2018583,4/24/2021,Surabaya
2018685,4/24/2021,Jakarta
2018731,4/24/2021,Surabaya
2018906,4/24/2021,Bandung
2018972,4/24/2021,Jakarta
2019353,4/24/2021,Bandung
2019482,4/24/2021,Malang
2019624,4/24/2021,Bandung
2019747,4/24/2021,Jakarta
2019758,4/24/2021,Bandung
2019826,4/24/2021,Bandung
2019937,4/24/2021,Surabaya
2020188,4/24/2021,Malang
2020190,4/24/2021,Jakarta
2020332,4/24/2021,Malang
2020514,4/24/2021,Malang
2020803,4/24/2021,Surabaya
2016926,4/25/2021,Jakarta
2016942,4/25/2021,Jakarta
2017107,4/25/2021,Jakarta
2017244,4/25/2021,Jakarta
2017281,4/25/2021,Jakarta
2017401,4/25/2021,Jakarta
2017468,4/25/2021,Surabaya
2017728,4/25/2021,Malang
2017749,4/25/2021,Jakarta
2017752,4/25/2021,Malang
2018084,4/25/2021,Malang
2018429,4/25/2021,Surabaya
2018634,4/25/2021,Bandung
2018750,4/25/2021,Malang
2018923,4/25/2021,Bandung
2019423,4/25/2021,Malang
2019568,4/25/2021,Surabaya
2019827,4/25/2021,Jakarta
2020029,4/25/2021,Jakarta
2020199,4/25/2021,Jakarta
2020209,4/25/2021,Surabaya
2020248,4/25/2021,Malang
2020281,4/25/2021,Jakarta
2020699,4/25/2021,Surabaya
2016970,4/26/2021,Malang
2017041,4/26/2021,Malang
2017309,4/26/2021,Surabaya
2017403,4/26/2021,Jakarta
2017732,4/26/2021,Malang
2017985,4/26/2021,Jakarta
2018006,4/26/2021,Jakarta
2018063,4/26/2021,Surabaya
2018107,4/26/2021,Jakarta
2018553,4/26/2021,Malang
2018607,4/26/2021,Surabaya
2018762,4/26/2021,Surabaya
2018787,4/26/2021,Bandung
2018823,4/26/2021,Surabaya
2018835,4/26/2021,Surabaya
2018912,4/26/2021,Bandung
2018996,4/26/2021,Surabaya
2019475,4/26/2021,Jakarta
2019556,4/26/2021,Surabaya
2019900,4/26/2021,Malang
2019944,4/26/2021,Surabaya
2020012,4/26/2021,Jakarta
2020046,4/26/2021,Malang
2020206,4/26/2021,Surabaya
2020221,4/26/2021,Jakarta
2020516,4/26/2021,Malang
2020572,4/26/2021,Bandung
2020732,4/26/2021,Surabaya
2020804,4/26/2021,Surabaya
2017113,4/27/2021,Jakarta
2017142,4/27/2021,Bandung
2017152,4/27/2021,Bandung
2017257,4/27/2021,Malang
2017528,4/27/2021,Jakarta
2017585,4/27/2021,Jakarta
2017799,4/27/2021,Surabaya
2017980,4/27/2021,Jakarta
2018235,4/27/2021,Bandung
2018335,4/27/2021,Malang
2018364,4/27/2021,Malang
2018401,4/27/2021,Surabaya
2018494,4/27/2021,Jakarta
2018561,4/27/2021,Surabaya
2018597,4/27/2021,Jakarta
2018823,4/27/2021,Bandung
2019112,4/27/2021,Surabaya
2019200,4/27/2021,Jakarta
2019206,4/27/2021,Malang
2019229,4/27/2021,Jakarta
2019477,4/27/2021,Jakarta
2019558,4/27/2021,Malang
2019751,4/27/2021,Surabaya
2019937,4/27/2021,Jakarta
2020038,4/27/2021,Jakarta
2020044,4/27/2021,Bandung
2020119,4/27/2021,Jakarta
2020141,4/27/2021,Surabaya
2020242,4/27/2021,Jakarta
2020294,4/27/2021,Malang
2020349,4/27/2021,Bandung
2020438,4/27/2021,Bandung
2020549,4/27/2021,Jakarta
2020613,4/27/2021,Jakarta
2020861,4/27/2021,Jakarta
2016912,4/28/2021,Surabaya
2017211,4/28/2021,Jakarta
2017384,4/28/2021,Malang
2017425,4/28/2021,Jakarta
2017543,4/28/2021,Jakarta
2017663,4/28/2021,Bandung
2017678,4/28/2021,Malang
2017740,4/28/2021,Jakarta
2017829,4/28/2021,Malang
2018159,4/28/2021,Malang
2018230,4/28/2021,Surabaya
2018246,4/28/2021,Bandung
2018258,4/28/2021,Bandung
2018277,4/28/2021,Jakarta
2018309,4/28/2021,Malang
2018503,4/28/2021,Bandung
2018655,4/28/2021,Jakarta
2018658,4/28/2021,Jakarta
2018749,4/28/2021,Surabaya
2019049,4/28/2021,Jakarta
2019096,4/28/2021,Jakarta
2019128,4/28/2021,Bandung
2019149,4/28/2021,Surabaya
2019155,4/28/2021,Surabaya
2019208,4/28/2021,Surabaya
2019262,4/28/2021,Malang
2019383,4/28/2021,Jakarta
2019582,4/28/2021,Jakarta
2019638,4/28/2021,Bandung
2020169,4/28/2021,Bandung
2020181,4/28/2021,Surabaya
2020325,4/28/2021,Bandung
2020649,4/28/2021,Surabaya
2016898,4/29/2021,Jakarta
2017308,4/29/2021,Surabaya
2017413,4/29/2021,Jakarta
2017538,4/29/2021,Surabaya
2017690,4/29/2021,Bandung
2017848,4/29/2021,Bandung
2018062,4/29/2021,Jakarta
2018345,4/29/2021,Bandung
2018469,4/29/2021,Bandung
2018741,4/29/2021,Surabaya
2018773,4/29/2021,Jakarta
2019083,4/29/2021,Bandung
2019310,4/29/2021,Jakarta
2019713,4/29/2021,Malang
2019962,4/29/2021,Surabaya
2020001,4/29/2021,Jakarta
2020037,4/29/2021,Jakarta
2020289,4/29/2021,Jakarta
2020293,4/29/2021,Surabaya
2020601,4/29/2021,Jakarta
2020668,4/29/2021,Bandung
2020774,4/29/2021,Jakarta
2016941,4/30/2021,Malang
2016986,4/30/2021,Jakarta
2017061,4/30/2021,Bandung
2017185,4/30/2021,Jakarta
2017202,4/30/2021,Jakarta
2017322,4/30/2021,Surabaya
2017442,4/30/2021,Malang
2017465,4/30/2021,Bandung
2017615,4/30/2021,Malang
2017676,4/30/2021,Bandung
